EmployeeId,FirstName,LastName,Email,HomeBranchId,Department,JobTitle,EmploymentDate,IsActive
1535,Andile,Motaung,andile.motaung1535@example.com,3,Finance,Finance Officer,2020-12-27,True
1536,Lethabo,Mokoena,lethabo.mokoena1536@example.com,3,Finance,Payroll Administrator,2024-06-06,True
1537,Katlego,Mabunda,katlego.mabunda1537@example.com,3,Finance,Accountant,2018-12-07,True
1538,Bongani,Modise,bongani.modise1538@example.com,3,IT,Software Developer,2023-01-10,True
1539,Neo,Molefe,neo.molefe1539@example.com,3,IT,Systems Administrator,2024-08-02,True
1540,Ayanda,Khumalo,ayanda.khumalo1540@example.com,3,Operations,Operations Analyst,2020-01-28,False
1541,Keitumetse,Mokoena,keitumetse.mokoena1541@example.com,3,IT,Support Technician,2020-11-08,True
1542,Neo,Mkhwanazi,neo.mkhwanazi1542@example.com,3,Customer Service,Support Agent,2020-04-26,True
1543,Lerato,Mabaso,lerato.mabaso1543@example.com,3,Finance,Accountant,2023-04-12,True
1544,Bongani,Mabena,bongani.mabena1544@example.com,3,Customer Service,Customer Success Officer,2022-10-04,True
1545,Zanele,Motaung,zanele.motaung1545@example.com,3,Finance,Financial Analyst,2025-04-17,True
1546,Lerato,Msimang,lerato.msimang1546@example.com,3,Finance,Financial Analyst,2026-02-15,True
1547,Lerato,Mthembu,lerato.mthembu1547@example.com,3,Operations,Team Leader,2018-10-31,True
1548,Lwazi,Radebe,lwazi.radebe1548@example.com,3,Customer Service,Customer Service Agent,2019-03-02,True
1549,Anele,Motsoeneng,anele.motsoeneng1549@example.com,3,Finance,Payroll Administrator,2023-01-17,True
1550,Lethabo,Khumalo,lethabo.khumalo1550@example.com,3,Operations,Operations Analyst,2022-08-20,True
1551,Zanele,Mokoena,zanele.mokoena1551@example.com,3,Customer Service,Support Agent,2019-08-25,True
1552,Zanele,Mhlongo,zanele.mhlongo1552@example.com,3,Finance,Finance Officer,2024-06-26,True
1553,Thabo,Masango,thabo.masango1553@example.com,3,Sales,Account Executive,2021-07-17,True
1554,Palesa,Sithole,palesa.sithole1554@example.com,3,Customer Service,Customer Success Officer,2025-04-09,True
1555,Katlego,Molefe,katlego.molefe1555@example.com,3,Sales,Sales Consultant,2018-10-16,True
1556,Bongani,Molefe,bongani.molefe1556@example.com,3,Operations,Team Leader,2025-07-03,True
1557,Lerato,Molefe,lerato.molefe1557@example.com,3,Sales,Account Executive,2020-07-15,True
1558,Zanele,Zulu,zanele.zulu1558@example.com,3,IT,Software Developer,2018-05-15,True
1559,Siyabonga,Khumalo,siyabonga.khumalo1559@example.com,3,Sales,Sales Administrator,2025-09-13,True
1560,Ayanda,Masango,ayanda.masango1560@example.com,3,IT,Support Technician,2019-04-25,True
1561,Boitumelo,Mkhwanazi,boitumelo.mkhwanazi1561@example.com,3,Operations,Team Leader,2021-04-21,True
1562,Amahle,Nkosi,amahle.nkosi1562@example.com,3,IT,Software Developer,2019-08-17,True
1563,Lesedi,Sithole,lesedi.sithole1563@example.com,3,Customer Service,Customer Service Agent,2020-08-14,True
1564,Tumelo,Mokoena,tumelo.mokoena1564@example.com,3,Customer Service,Team Leader,2025-10-30,True
1565,Nomsa,Radebe,nomsa.radebe1565@example.com,3,Customer Service,Customer Success Officer,2024-09-11,True
1566,Mpho,Nkosi,mpho.nkosi1566@example.com,3,Operations,Coordinator,2018-07-16,True
1567,Thabo,Khumalo,thabo.khumalo1567@example.com,3,IT,Business Analyst,2024-05-04,True
1568,Lerato,Mokoena,lerato.mokoena1568@example.com,3,Sales,Sales Administrator,2020-10-04,True
1569,Sibusiso,Mofokeng,sibusiso.mofokeng1569@example.com,3,HR,Talent Specialist,2022-06-22,True
1570,Andile,Radebe,andile.radebe1570@example.com,3,IT,Systems Administrator,2020-02-18,True
1571,Naledi,Nkosi,naledi.nkosi1571@example.com,3,Operations,Operations Officer,2024-06-19,True
1572,Kagiso,Modise,kagiso.modise1572@example.com,3,Sales,Business Development Officer,2022-11-04,True
1573,Nokuthula,Mkhwanazi,nokuthula.mkhwanazi1573@example.com,3,Sales,Business Development Officer,2018-04-25,True
1574,Palesa,Sithole,palesa.sithole1574@example.com,3,Operations,Operations Analyst,2024-07-02,True
1575,Anele,Mkhize,anele.mkhize1575@example.com,3,IT,Systems Administrator,2020-05-06,True
1576,Lwazi,Mthethwa,lwazi.mthethwa1576@example.com,3,Operations,Coordinator,2023-12-03,True
1577,Boitumelo,Sithole,boitumelo.sithole1577@example.com,3,IT,Systems Administrator,2018-05-28,True
1578,Lethabo,Mabaso,lethabo.mabaso1578@example.com,3,Operations,Coordinator,2019-04-27,True
1579,Sibusiso,Ndlovu,sibusiso.ndlovu1579@example.com,3,Sales,Account Executive,2022-07-09,True
1580,Nandi,Molefe,nandi.molefe1580@example.com,3,Customer Service,Team Leader,2019-04-12,True
1581,Tshepo,Masango,tshepo.masango1581@example.com,3,IT,Support Technician,2019-03-13,True
1582,Neo,Masango,neo.masango1582@example.com,3,HR,Learning Coordinator,2020-09-10,True
1583,Palesa,Mabena,palesa.mabena1583@example.com,3,HR,Talent Specialist,2025-11-17,True
1584,Tshepo,Msimang,tshepo.msimang1584@example.com,3,Finance,Financial Analyst,2019-03-03,False
1585,Zanele,Mhlongo,zanele.mhlongo1585@example.com,3,Sales,Business Development Officer,2021-04-20,True
1586,Kagiso,Molefe,kagiso.molefe1586@example.com,3,Customer Service,Support Agent,2019-04-11,True
1587,Katlego,Mokoena,katlego.mokoena1587@example.com,3,Operations,Operations Analyst,2024-02-12,True
1588,Lesedi,Khumalo,lesedi.khumalo1588@example.com,3,IT,Support Technician,2020-09-02,True
1589,Tebogo,Masango,tebogo.masango1589@example.com,3,Finance,Financial Analyst,2019-02-23,True
1590,Boitumelo,Maseko,boitumelo.maseko1590@example.com,3,IT,Business Analyst,2018-12-30,True
1591,Sipho,Mokoena,sipho.mokoena1591@example.com,3,Finance,Payroll Administrator,2020-10-01,True
1592,Keitumetse,Mabena,keitumetse.mabena1592@example.com,3,Operations,Team Leader,2024-07-11,True
1593,Siyabonga,Maseko,siyabonga.maseko1593@example.com,3,IT,Support Technician,2019-06-10,True
1594,Sipho,Zulu,sipho.zulu1594@example.com,3,HR,Talent Specialist,2021-04-11,True
1595,Tumelo,Molefe,tumelo.molefe1595@example.com,3,Finance,Financial Analyst,2022-09-06,True
1596,Kagiso,Mabena,kagiso.mabena1596@example.com,3,HR,HR Administrator,2025-12-11,True
1597,Tumelo,Motsoeneng,tumelo.motsoeneng1597@example.com,3,Operations,Operations Officer,2019-07-13,True
1598,Palesa,Nkosi,palesa.nkosi1598@example.com,3,Customer Service,Support Agent,2022-11-01,True
1599,Nokuthula,Mokoena,nokuthula.mokoena1599@example.com,3,HR,Talent Specialist,2025-02-22,True
1600,Thabo,Dlamini,thabo.dlamini1600@example.com,3,Customer Service,Customer Success Officer,2020-05-24,False
1601,Bongani,Mthethwa,bongani.mthethwa1601@example.com,3,Operations,Coordinator,2022-11-16,True
1602,Lerato,Mhlongo,lerato.mhlongo1602@example.com,3,Operations,Team Leader,2018-10-25,True
1603,Sipho,Ndlovu,sipho.ndlovu1603@example.com,3,Operations,Operations Officer,2023-10-28,True
1604,Bongani,Molepo,bongani.molepo1604@example.com,3,Operations,Coordinator,2020-11-01,True
1605,Sipho,Ndlovu,sipho.ndlovu1605@example.com,3,Sales,Sales Consultant,2019-03-29,True
1606,Kagiso,Masango,kagiso.masango1606@example.com,3,Operations,Coordinator,2023-04-26,False
1607,Sipho,Dlamini,sipho.dlamini1607@example.com,3,Finance,Accountant,2025-05-17,True
1608,Lesedi,Mahlangu,lesedi.mahlangu1608@example.com,3,HR,Talent Specialist,2018-07-14,True
1609,Lesedi,Mkhwanazi,lesedi.mkhwanazi1609@example.com,3,Sales,Sales Consultant,2023-05-18,True
1610,Nomsa,Mabaso,nomsa.mabaso1610@example.com,3,Customer Service,Team Leader,2019-06-21,True
1611,Naledi,Mkhize,naledi.mkhize1611@example.com,3,IT,Software Developer,2020-07-13,True
1612,Thabo,Mabena,thabo.mabena1612@example.com,3,HR,HR Administrator,2018-08-13,True
1613,Refilwe,Motsoeneng,refilwe.motsoeneng1613@example.com,3,Customer Service,Customer Service Agent,2026-02-24,True
1614,Tebogo,Mokoena,tebogo.mokoena1614@example.com,3,IT,Systems Administrator,2024-03-30,True
1615,Refilwe,Radebe,refilwe.radebe1615@example.com,3,IT,Support Technician,2020-10-04,True
1616,Boitumelo,Mokoena,boitumelo.mokoena1616@example.com,3,HR,HR Administrator,2024-01-08,True
1617,Zanele,Masango,zanele.masango1617@example.com,3,HR,HR Officer,2022-02-06,True
1618,Keitumetse,Nkosi,keitumetse.nkosi1618@example.com,3,Sales,Sales Consultant,2022-04-27,True
1619,Katlego,Mabunda,katlego.mabunda1619@example.com,3,IT,Support Technician,2020-02-06,True
1620,Zanele,Modise,zanele.modise1620@example.com,3,Finance,Accountant,2018-06-10,True
1621,Anele,Masango,anele.masango1621@example.com,3,IT,Business Analyst,2024-05-31,True
1622,Thabo,Mokoena,thabo.mokoena1622@example.com,3,Customer Service,Team Leader,2025-11-22,True
1623,Andile,Mabaso,andile.mabaso1623@example.com,3,Customer Service,Customer Service Agent,2019-06-29,True
1624,Amahle,Radebe,amahle.radebe1624@example.com,3,Operations,Operations Analyst,2021-11-01,False
1625,Palesa,Mokoena,palesa.mokoena1625@example.com,3,HR,HR Officer,2023-05-06,True
1626,Sibusiso,Mokoena,sibusiso.mokoena1626@example.com,3,Operations,Operations Officer,2022-04-11,True
1627,Keitumetse,Mofokeng,keitumetse.mofokeng1627@example.com,3,IT,Software Developer,2019-07-08,True
1628,Amahle,Nkosi,amahle.nkosi1628@example.com,3,Customer Service,Customer Success Officer,2018-12-11,True
1629,Lethabo,Maseko,lethabo.maseko1629@example.com,3,Finance,Finance Officer,2020-02-25,True
1630,Ayanda,Modise,ayanda.modise1630@example.com,3,Sales,Business Development Officer,2022-12-15,True
1631,Lwazi,Modise,lwazi.modise1631@example.com,3,Sales,Sales Consultant,2018-09-08,True
1632,Mpho,Mkhize,mpho.mkhize1632@example.com,3,Finance,Accountant,2018-02-15,True
1633,Sibusiso,Khumalo,sibusiso.khumalo1633@example.com,3,Operations,Team Leader,2022-10-28,True
1634,Refilwe,Masango,refilwe.masango1634@example.com,3,IT,Support Technician,2023-12-24,True
1635,Nomsa,Mabaso,nomsa.mabaso1635@example.com,3,Operations,Operations Analyst,2018-01-19,True
1636,Lesedi,Nkosi,lesedi.nkosi1636@example.com,3,IT,Software Developer,2018-08-16,True
1637,Siyabonga,Mkhize,siyabonga.mkhize1637@example.com,3,HR,Learning Coordinator,2025-05-08,True
1638,Neo,Khumalo,neo.khumalo1638@example.com,3,Operations,Operations Analyst,2024-06-03,True
1639,Lerato,Msimang,lerato.msimang1639@example.com,3,Finance,Finance Officer,2022-07-24,True
1640,Zanele,Maseko,zanele.maseko1640@example.com,3,Sales,Account Executive,2023-06-26,False
1641,Nomsa,Modise,nomsa.modise1641@example.com,3,HR,Learning Coordinator,2023-03-14,True
1642,Tumelo,Mokoena,tumelo.mokoena1642@example.com,3,HR,Learning Coordinator,2019-07-25,True
1643,Siyabonga,Mabaso,siyabonga.mabaso1643@example.com,3,IT,Systems Administrator,2022-08-28,True
1644,Lethabo,Mkhwanazi,lethabo.mkhwanazi1644@example.com,3,Sales,Sales Consultant,2022-01-24,True
1645,Keitumetse,Mokoena,keitumetse.mokoena1645@example.com,3,Sales,Sales Administrator,2023-03-03,True
1646,Neo,Molefe,neo.molefe1646@example.com,3,Sales,Business Development Officer,2025-03-20,True
1647,Lesedi,Nkosi,lesedi.nkosi1647@example.com,3,Operations,Operations Officer,2022-09-29,True
1648,Andile,Motaung,andile.motaung1648@example.com,3,Customer Service,Support Agent,2022-07-29,True
1649,Neo,Modise,neo.modise1649@example.com,3,Operations,Operations Officer,2019-04-16,True
1650,Tumelo,Ndlovu,tumelo.ndlovu1650@example.com,3,HR,HR Administrator,2025-09-20,True
1651,Lesedi,Radebe,lesedi.radebe1651@example.com,3,Customer Service,Support Agent,2021-01-23,True
1652,Refilwe,Mofokeng,refilwe.mofokeng1652@example.com,3,Customer Service,Support Agent,2021-09-03,True
1653,Naledi,Mabaso,naledi.mabaso1653@example.com,3,HR,HR Officer,2019-11-12,True
1654,Bongani,Msimang,bongani.msimang1654@example.com,3,Finance,Payroll Administrator,2023-08-03,True
1655,Nokuthula,Mokoena,nokuthula.mokoena1655@example.com,3,Sales,Sales Consultant,2020-04-10,True
1656,Katlego,Mkhwanazi,katlego.mkhwanazi1656@example.com,3,Sales,Sales Administrator,2024-07-27,True
1657,Bongani,Zulu,bongani.zulu1657@example.com,3,Customer Service,Customer Success Officer,2024-04-06,True
1658,Tumelo,Molepo,tumelo.molepo1658@example.com,3,HR,Learning Coordinator,2018-11-01,True
1659,Andile,Mokoena,andile.mokoena1659@example.com,3,Finance,Accountant,2018-10-08,True
1660,Kagiso,Mokoena,kagiso.mokoena1660@example.com,3,Customer Service,Customer Success Officer,2022-09-16,True
1661,Ayanda,Modise,ayanda.modise1661@example.com,3,Customer Service,Support Agent,2020-02-29,True
1662,Palesa,Mokoena,palesa.mokoena1662@example.com,3,IT,Support Technician,2021-07-13,True
1663,Lethabo,Masango,lethabo.masango1663@example.com,3,Sales,Sales Consultant,2021-07-13,True
1664,Amahle,Molefe,amahle.molefe1664@example.com,3,Finance,Payroll Administrator,2018-12-27,False
1665,Palesa,Motsoeneng,palesa.motsoeneng1665@example.com,3,Sales,Business Development Officer,2023-08-25,True
1666,Bongani,Modise,bongani.modise1666@example.com,3,Operations,Team Leader,2023-11-13,True
1667,Tebogo,Nkosi,tebogo.nkosi1667@example.com,3,HR,Talent Specialist,2022-06-25,True
1668,Tebogo,Mahlangu,tebogo.mahlangu1668@example.com,3,HR,Talent Specialist,2026-02-20,True
1669,Kagiso,Motsoeneng,kagiso.motsoeneng1669@example.com,3,Sales,Business Development Officer,2020-07-15,True
1670,Neo,Nkosi,neo.nkosi1670@example.com,3,Operations,Coordinator,2019-04-27,True
1671,Tshepo,Nkosi,tshepo.nkosi1671@example.com,3,HR,Talent Specialist,2025-08-23,True
1672,Neo,Mokoena,neo.mokoena1672@example.com,3,Operations,Team Leader,2021-12-08,True
1673,Lerato,Motsoeneng,lerato.motsoeneng1673@example.com,3,Finance,Finance Officer,2025-09-23,True
1674,Zanele,Mthembu,zanele.mthembu1674@example.com,3,Operations,Coordinator,2021-10-07,True
1675,Lesedi,Molefe,lesedi.molefe1675@example.com,3,Sales,Account Executive,2022-08-30,True
1676,Karabo,Mabaso,karabo.mabaso1676@example.com,3,Customer Service,Customer Service Agent,2021-08-24,True
1677,Sipho,Mokoena,sipho.mokoena1677@example.com,3,HR,HR Administrator,2020-05-25,True
1678,Anele,Mokoena,anele.mokoena1678@example.com,3,Operations,Coordinator,2024-08-31,True
1679,Andile,Mhlongo,andile.mhlongo1679@example.com,3,Operations,Operations Officer,2021-08-11,True
1680,Lethabo,Maseko,lethabo.maseko1680@example.com,3,HR,HR Administrator,2026-02-08,True
1681,Siyabonga,Mabaso,siyabonga.mabaso1681@example.com,3,HR,Learning Coordinator,2021-01-30,True
1682,Sibusiso,Mthethwa,sibusiso.mthethwa1682@example.com,3,IT,Support Technician,2025-02-28,True
1683,Amahle,Mabunda,amahle.mabunda1683@example.com,3,Sales,Sales Administrator,2021-10-08,True
1684,Siyabonga,Zulu,siyabonga.zulu1684@example.com,3,Operations,Operations Analyst,2018-11-19,True
1685,Mpho,Mthethwa,mpho.mthethwa1685@example.com,3,Customer Service,Customer Success Officer,2023-06-21,True
1686,Nomsa,Msimang,nomsa.msimang1686@example.com,3,Finance,Accountant,2026-01-06,True
1687,Naledi,Mokoena,naledi.mokoena1687@example.com,3,Finance,Financial Analyst,2018-03-23,True
1688,Refilwe,Mokoena,refilwe.mokoena1688@example.com,3,IT,Software Developer,2018-02-20,True
1689,Zanele,Mofokeng,zanele.mofokeng1689@example.com,3,HR,Talent Specialist,2026-01-20,True
1690,Tebogo,Mahlangu,tebogo.mahlangu1690@example.com,3,Operations,Operations Officer,2024-03-25,True
1691,Tshepo,Molefe,tshepo.molefe1691@example.com,3,Operations,Operations Officer,2019-04-29,True
1692,Ayanda,Mthembu,ayanda.mthembu1692@example.com,3,Customer Service,Team Leader,2018-11-04,True
1693,Thabo,Dlamini,thabo.dlamini1693@example.com,3,Operations,Coordinator,2020-04-01,True
1694,Kagiso,Maseko,kagiso.maseko1694@example.com,3,Customer Service,Support Agent,2021-01-10,True
1695,Sipho,Nkosi,sipho.nkosi1695@example.com,3,IT,Software Developer,2024-01-18,True
1696,Mpho,Mthethwa,mpho.mthethwa1696@example.com,3,Sales,Sales Administrator,2021-09-06,True
1697,Siyabonga,Masango,siyabonga.masango1697@example.com,3,IT,Systems Administrator,2019-03-24,True
1698,Katlego,Mhlongo,katlego.mhlongo1698@example.com,3,IT,Support Technician,2019-06-10,True
1699,Neo,Sithole,neo.sithole1699@example.com,3,IT,Systems Administrator,2020-06-11,True
1700,Nomsa,Khumalo,nomsa.khumalo1700@example.com,3,Operations,Operations Officer,2024-06-28,True
1701,Keitumetse,Mabena,keitumetse.mabena1701@example.com,3,Finance,Finance Officer,2019-12-11,True
1702,Zanele,Mkhize,zanele.mkhize1702@example.com,3,Sales,Business Development Officer,2021-11-28,True
1703,Lethabo,Mokoena,lethabo.mokoena1703@example.com,3,Customer Service,Customer Service Agent,2019-08-20,True
1704,Boitumelo,Mthethwa,boitumelo.mthethwa1704@example.com,3,HR,Learning Coordinator,2022-07-10,False
1705,Andile,Mokoena,andile.mokoena1705@example.com,3,Finance,Accountant,2021-11-26,True
1706,Tshepo,Sithole,tshepo.sithole1706@example.com,3,IT,Systems Administrator,2025-01-10,True
1707,Palesa,Mofokeng,palesa.mofokeng1707@example.com,3,HR,HR Officer,2025-08-05,True
1708,Lesedi,Mthembu,lesedi.mthembu1708@example.com,3,Finance,Payroll Administrator,2025-08-17,False
1709,Karabo,Molepo,karabo.molepo1709@example.com,3,Customer Service,Customer Service Agent,2021-07-05,True
1710,Naledi,Molefe,naledi.molefe1710@example.com,3,Sales,Account Executive,2025-07-31,False
1711,Amahle,Molefe,amahle.molefe1711@example.com,3,IT,Support Technician,2021-10-28,True
1712,Nandi,Msimang,nandi.msimang1712@example.com,3,IT,Software Developer,2021-06-28,True
1713,Lesedi,Nkosi,lesedi.nkosi1713@example.com,3,Operations,Operations Officer,2024-04-01,True
1714,Lethabo,Msimang,lethabo.msimang1714@example.com,3,Sales,Business Development Officer,2023-02-28,True
1715,Sibusiso,Mhlongo,sibusiso.mhlongo1715@example.com,3,Operations,Coordinator,2019-01-26,True
1716,Katlego,Mokoena,katlego.mokoena1716@example.com,3,Finance,Financial Analyst,2024-03-03,True
1717,Ayanda,Radebe,ayanda.radebe1717@example.com,3,HR,Talent Specialist,2024-01-17,True
1718,Anele,Mkhwanazi,anele.mkhwanazi1718@example.com,3,Finance,Accountant,2025-07-16,True
1719,Refilwe,Mkhwanazi,refilwe.mkhwanazi1719@example.com,3,Operations,Coordinator,2023-06-21,True
1720,Katlego,Mhlongo,katlego.mhlongo1720@example.com,3,Customer Service,Customer Service Agent,2021-03-17,True
1721,Lerato,Motsoeneng,lerato.motsoeneng1721@example.com,4,IT,Software Developer,2022-08-28,True
1722,Lerato,Mabaso,lerato.mabaso1722@example.com,4,Finance,Accountant,2025-06-27,True
1723,Anele,Sithole,anele.sithole1723@example.com,4,IT,Software Developer,2019-06-10,True
1724,Palesa,Sithole,palesa.sithole1724@example.com,4,Sales,Business Development Officer,2018-10-07,True
1725,Bongani,Khumalo,bongani.khumalo1725@example.com,4,HR,HR Administrator,2022-05-21,True
1726,Zanele,Mahlangu,zanele.mahlangu1726@example.com,4,Sales,Account Executive,2021-03-22,True
1727,Naledi,Molefe,naledi.molefe1727@example.com,4,IT,Software Developer,2020-05-27,True
1728,Naledi,Radebe,naledi.radebe1728@example.com,4,Customer Service,Team Leader,2024-01-31,True
1729,Keitumetse,Mabena,keitumetse.mabena1729@example.com,4,HR,Talent Specialist,2023-05-08,True
1730,Lwazi,Dlamini,lwazi.dlamini1730@example.com,4,Finance,Finance Officer,2019-04-18,True
1731,Amahle,Sithole,amahle.sithole1731@example.com,4,Sales,Account Executive,2020-08-26,True
1732,Boitumelo,Mokoena,boitumelo.mokoena1732@example.com,4,Finance,Accountant,2025-03-26,True
1733,Mpho,Mokoena,mpho.mokoena1733@example.com,4,HR,Talent Specialist,2018-11-09,True
1734,Ayanda,Motaung,ayanda.motaung1734@example.com,4,IT,Business Analyst,2018-11-11,True
1735,Lerato,Nkosi,lerato.nkosi1735@example.com,4,Operations,Operations Analyst,2018-10-19,True
1736,Ayanda,Maseko,ayanda.maseko1736@example.com,4,Operations,Team Leader,2023-01-06,True
1737,Zanele,Mthembu,zanele.mthembu1737@example.com,4,Customer Service,Team Leader,2021-04-08,True
1738,Lerato,Mabena,lerato.mabena1738@example.com,4,IT,Software Developer,2023-12-05,True
1739,Keitumetse,Mofokeng,keitumetse.mofokeng1739@example.com,4,Sales,Account Executive,2022-11-22,True
1740,Lethabo,Sithole,lethabo.sithole1740@example.com,4,Sales,Sales Administrator,2024-12-25,True
1741,Amahle,Molefe,amahle.molefe1741@example.com,4,Customer Service,Customer Success Officer,2019-05-30,True
1742,Neo,Motaung,neo.motaung1742@example.com,4,Sales,Sales Administrator,2021-02-25,True
1743,Tumelo,Dlamini,tumelo.dlamini1743@example.com,4,Finance,Payroll Administrator,2018-08-20,True
1744,Siyabonga,Mthembu,siyabonga.mthembu1744@example.com,4,Sales,Sales Consultant,2023-08-13,True
1745,Thabo,Radebe,thabo.radebe1745@example.com,4,Customer Service,Support Agent,2022-12-16,True
1746,Lwazi,Mokoena,lwazi.mokoena1746@example.com,4,HR,Talent Specialist,2022-12-31,True
1747,Anele,Motsoeneng,anele.motsoeneng1747@example.com,4,IT,Support Technician,2018-07-18,True
1748,Tshepo,Mabunda,tshepo.mabunda1748@example.com,4,Finance,Financial Analyst,2020-01-27,True
1749,Tshepo,Zulu,tshepo.zulu1749@example.com,4,Customer Service,Customer Success Officer,2025-11-24,True
1750,Ayanda,Molefe,ayanda.molefe1750@example.com,4,IT,Systems Administrator,2026-01-16,True
1751,Lwazi,Mahlangu,lwazi.mahlangu1751@example.com,4,Sales,Sales Administrator,2021-06-06,True
1752,Tumelo,Motsoeneng,tumelo.motsoeneng1752@example.com,4,Sales,Sales Consultant,2021-12-05,True
1753,Zanele,Mokoena,zanele.mokoena1753@example.com,4,Operations,Coordinator,2020-05-01,True
1754,Keitumetse,Zulu,keitumetse.zulu1754@example.com,4,Sales,Account Executive,2025-05-11,True
1755,Karabo,Mkhwanazi,karabo.mkhwanazi1755@example.com,4,IT,Support Technician,2024-08-02,True
1756,Sibusiso,Mkhize,sibusiso.mkhize1756@example.com,4,HR,HR Officer,2022-01-05,True
1757,Sibusiso,Mokoena,sibusiso.mokoena1757@example.com,4,Sales,Sales Consultant,2025-10-17,True
1758,Lwazi,Motaung,lwazi.motaung1758@example.com,4,Operations,Team Leader,2018-01-05,True
1759,Lwazi,Modise,lwazi.modise1759@example.com,4,HR,HR Officer,2020-03-15,True
1760,Anele,Masango,anele.masango1760@example.com,4,Sales,Sales Administrator,2020-08-16,True
1761,Thabo,Dlamini,thabo.dlamini1761@example.com,4,Sales,Sales Consultant,2021-11-09,True
1762,Nokuthula,Motaung,nokuthula.motaung1762@example.com,4,Sales,Business Development Officer,2026-01-01,True
1763,Nomsa,Mhlongo,nomsa.mhlongo1763@example.com,4,Operations,Operations Officer,2018-09-18,True
1764,Keitumetse,Mabena,keitumetse.mabena1764@example.com,4,Finance,Accountant,2019-03-23,True
1765,Lerato,Motsoeneng,lerato.motsoeneng1765@example.com,4,Customer Service,Support Agent,2019-05-11,False
1766,Kagiso,Nkosi,kagiso.nkosi1766@example.com,4,Operations,Operations Officer,2020-06-29,True
1767,Anele,Radebe,anele.radebe1767@example.com,4,Finance,Finance Officer,2025-11-01,True
1768,Anele,Radebe,anele.radebe1768@example.com,4,Finance,Accountant,2018-06-07,True
1769,Nomsa,Mokoena,nomsa.mokoena1769@example.com,4,Finance,Payroll Administrator,2021-02-03,True
1770,Lethabo,Radebe,lethabo.radebe1770@example.com,4,IT,Systems Administrator,2021-03-03,True
1771,Lethabo,Dlamini,lethabo.dlamini1771@example.com,4,Customer Service,Customer Service Agent,2024-05-24,True
1772,Ayanda,Nkosi,ayanda.nkosi1772@example.com,4,Finance,Payroll Administrator,2018-03-19,True
1773,Thabo,Mkhwanazi,thabo.mkhwanazi1773@example.com,4,IT,Systems Administrator,2024-08-24,True
1774,Tshepo,Msimang,tshepo.msimang1774@example.com,4,HR,Learning Coordinator,2025-12-28,True
1775,Sipho,Mkhize,sipho.mkhize1775@example.com,4,Sales,Sales Consultant,2022-09-14,True
1776,Anele,Zulu,anele.zulu1776@example.com,4,Finance,Financial Analyst,2020-01-21,True
1777,Siyabonga,Maseko,siyabonga.maseko1777@example.com,4,IT,Software Developer,2025-03-17,True
1778,Tshepo,Mkhize,tshepo.mkhize1778@example.com,4,HR,Talent Specialist,2023-12-29,True
1779,Karabo,Masango,karabo.masango1779@example.com,4,HR,Talent Specialist,2018-08-17,True
1780,Lethabo,Mahlangu,lethabo.mahlangu1780@example.com,4,Sales,Sales Administrator,2018-01-26,True
1781,Nokuthula,Molepo,nokuthula.molepo1781@example.com,4,Customer Service,Team Leader,2020-06-03,True
1782,Tebogo,Sithole,tebogo.sithole1782@example.com,4,Sales,Business Development Officer,2019-03-15,True
1783,Kagiso,Molefe,kagiso.molefe1783@example.com,4,Sales,Sales Administrator,2019-08-27,True
1784,Andile,Mabunda,andile.mabunda1784@example.com,4,Sales,Business Development Officer,2021-12-30,True
1785,Nokuthula,Ndlovu,nokuthula.ndlovu1785@example.com,4,Finance,Accountant,2024-11-22,True
1786,Tebogo,Motsoeneng,tebogo.motsoeneng1786@example.com,4,IT,Software Developer,2018-02-16,True
1787,Nokuthula,Mhlongo,nokuthula.mhlongo1787@example.com,4,Operations,Operations Officer,2020-04-12,True
1788,Boitumelo,Zulu,boitumelo.zulu1788@example.com,4,Operations,Coordinator,2024-10-07,True
1789,Lwazi,Mokoena,lwazi.mokoena1789@example.com,4,Finance,Finance Officer,2026-02-01,True
1790,Tumelo,Mabunda,tumelo.mabunda1790@example.com,4,IT,Business Analyst,2018-09-27,True
1791,Katlego,Molefe,katlego.molefe1791@example.com,4,Customer Service,Team Leader,2025-11-24,False
1792,Ayanda,Khumalo,ayanda.khumalo1792@example.com,4,Customer Service,Support Agent,2020-11-19,True
1793,Katlego,Sithole,katlego.sithole1793@example.com,4,HR,HR Administrator,2020-12-18,True
1794,Lwazi,Masango,lwazi.masango1794@example.com,4,IT,Support Technician,2018-02-01,True
1795,Neo,Zulu,neo.zulu1795@example.com,4,HR,Talent Specialist,2020-04-04,True
1796,Amahle,Zulu,amahle.zulu1796@example.com,4,Finance,Finance Officer,2022-01-04,True
1797,Naledi,Zulu,naledi.zulu1797@example.com,4,IT,Systems Administrator,2018-05-24,True
1798,Siyabonga,Khumalo,siyabonga.khumalo1798@example.com,4,Customer Service,Support Agent,2021-09-07,True
1799,Andile,Msimang,andile.msimang1799@example.com,4,IT,Software Developer,2023-09-26,True
1800,Refilwe,Ndlovu,refilwe.ndlovu1800@example.com,4,Customer Service,Customer Success Officer,2022-11-26,True
1801,Thabo,Mokoena,thabo.mokoena1801@example.com,4,Sales,Sales Administrator,2019-09-07,True
1802,Naledi,Molefe,naledi.molefe1802@example.com,4,HR,HR Administrator,2018-04-26,True
1803,Nandi,Mokoena,nandi.mokoena1803@example.com,4,Customer Service,Customer Service Agent,2022-09-10,True
